OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-892070110420221020108427-53-8,Sample-Routine,Water,,2022-11-04,10:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892070,"Betsy Ross Bridge, RM 104.75",,,,,39.9847010000,-75.0666030000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925083,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-892070110420221020108427-53-8/results/962925083/resdetectqntlmts,Lower Reporting Limit,0.387,ng/L,,2023-01-07T14:58:25,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-892077110420221036108427-53-8,Sample-Routine,Water,,2022-11-04,10:36:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892077,"Torresdale, RM 110.7",,,,,40.0401990000,-74.9880480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925555,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-892077110420221036108427-53-8/results/962925555/resdetectqntlmts,Lower Reporting Limit,0.415,ng/L,,2023-01-07T14:59:24,STORET
DRBC,Delaware River Basin Commission,DRBC-DIN051220221214108427-53-8,Sample-Routine,Water,,2022-05-12,12:14:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-DIN,Delaware River at Dingmans Ferry,,,,,41.2195100000,-74.8600800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926011,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DIN051220221214108427-53-8/results/962926011/resdetectqntlmts,Lower Reporting Limit,0.221,ng/L,,2023-01-07T15:06:05,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-892071110420221006108427-53-8,Sample-Routine,Water,,2022-11-04,10:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892071,"Benjamin Franklin Bridge, RM 100.2",,,,,39.9555020000,-75.1358180000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925043,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-892071110420221006108427-53-8/results/962925043/resdetectqntlmts,Lower Reporting Limit,0.293,ng/L,,2023-01-07T14:58:00,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-332064110420221101108427-53-8,Sample-Routine,Water,,2022-11-04,11:01:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-332064,"Florence, RM 122.4",,,,,40.1276480000,-74.8150650000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925635,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-332064110420221101108427-53-8/results/962925635/resdetectqntlmts,Lower Reporting Limit,0.409,ng/L,,2023-01-07T15:00:40,STORET
DRBC,Delaware River Basin Commission,DRBC-BR050420221221108427-53-8,Sample-Routine,Water,,2022-05-04,12:21:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892070,"Betsy Ross Bridge, RM 104.75",,,,,39.9847010000,-75.0666030000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925891,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR050420221221108427-53-8/results/962925891/resdetectqntlmts,Lower Reporting Limit,0.396,ng/L,,2023-01-07T15:03:49,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-332068110420221124108427-53-8,Sample-Routine,Water,,2022-11-04,11:24:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-332068,"Trenton, RM 131.04",,,,,40.1744650000,-74.7348480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925675,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-332068110420221124108427-53-8/results/962925675/resdetectqntlmts,Lower Reporting Limit,0.414,ng/L,,2023-01-07T15:01:22,STORET
DRBC,Delaware River Basin Commission,DRBC-SR050920221230108427-53-8,Sample-Routine,Water,,2022-05-09,12:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-SR,Schuylkill River,,,,,39.9131600000,-75.2059100000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926331,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SR050920221230108427-53-8/results/962926331/resdetectqntlmts,Lower Reporting Limit,0.395,ng/L,,2023-01-07T15:11:25,STORET
DRBC,Delaware River Basin Commission,DRBC-TD050420221220108427-53-8,Sample-Routine,Water,,2022-05-04,12:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892077,"Torresdale, RM 110.7",,,,,40.0401990000,-74.9880480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926371,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-TD050420221220108427-53-8/results/962926371/resdetectqntlmts,Lower Reporting Limit,0.407,ng/L,,2023-01-07T15:11:59,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-892062110420220925108427-53-8,Sample-Routine,Water,,2022-11-04,09:25:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892062,"Eddystone, RM 84",,,,,39.8491390000,-75.3296280000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962924923,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-892062110420220925108427-53-8/results/962924923/resdetectqntlmts,Lower Reporting Limit,0.393,ng/L,,2023-01-07T14:56:14,STORET
DRBC,Delaware River Basin Commission,DRBC-FM-1090120231250108427-53-8,Sample-Routine,Water,,2023-08-23,12:50:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FM,Fort Mifflin,,,,,39.8748000000,-75.2103000000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017402,,,Perfluorohexanesulfonic acid,Unfiltered,5.48,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FM-1090120231250108427-53-8/results/1067017402/resdetectqntlmts,Lower Reporting Limit,0.418,ng,,2025-07-07T12:42:39,STORET
DRBC,Delaware River Basin Commission,DRBC-CC10172023930108427-53-8,Sample-Routine,Water,,2023-10-17,09:30:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-CC,Chester Creek,,,,,39.8451470000,-75.3600720000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002153,,,Perfluorohexanesulfonic acid,Unfiltered,2.5,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-CC10172023930108427-53-8/results/1066002153/resdetectqntlmts,Lower Reporting Limit,0.444,ng/L,,2025-06-18T09:28:43,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC-1082920231130108427-53-8,Sample-Routine,Water,,2023-08-23,11:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017522,,,Perfluorohexanesulfonic acid,Unfiltered,6.09,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC-1082920231130108427-53-8/results/1067017522/resdetectqntlmts,Lower Reporting Limit,0.403,ng,,2025-07-07T12:42:41,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC-dup10172023900108427-53-8,Quality Control Sample-Blind Duplicate,Water,,2023-10-17,09:00:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002433,,,Perfluorohexanesulfonic acid,Unfiltered,2.51,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC-dup10172023900108427-53-8/results/1066002433/resdetectqntlmts,Lower Reporting Limit,0.398,ng/L,,2025-06-18T09:28:53,STORET
DRBC,Delaware River Basin Commission,DRBC-YA080120231555108427-53-8,Sample-Routine,Water,,2023-08-01,15:55:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006959,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS# 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YA080120231555108427-53-8/results/1066006959/resdetectqntlmts,Lower Reporting Limit,0.208,ng/L,,2025-06-18T11:34:03,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-1090420231345108427-53-8,Sample-Routine,Water,,2023-08-23,13:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017962,,,Perfluorohexanesulfonic acid,Unfiltered,29.6,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-1090420231345108427-53-8/results/1067017962/resdetectqntlmts,Lower Reporting Limit,0.413,ng,,2025-07-07T12:42:46,STORET
DRBC,Delaware River Basin Commission,DRBC-NV080920231445108427-53-8,Sample-Routine,Water,,2023-08-09,14:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NV,Navy Yard,,,,,39.8840950000,-75.1968830000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006719,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS# 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NV080920231445108427-53-8/results/1066006719/resdetectqntlmts,Lower Reporting Limit,0.401,ng/L,,2025-06-18T11:33:53,STORET
DRBC,Delaware River Basin Commission,DRBC-YAR-1090720231530108427-53-8,Sample-Routine,Water,,2023-08-23,15:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018082,,,Perfluorohexanesulfonic acid,Unfiltered,2.57,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR-1090720231530108427-53-8/results/1067018082/resdetectqntlmts,Lower Reporting Limit,0.413,ng,,2025-07-07T12:42:48,STORET
DRBC,Delaware River Basin Commission,DRBC-LAC080120231312108427-53-8,Sample-Routine,Water,,2023-08-01,13:12:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-LAC,"Lackawaxen, PA",,,,,41.4859000000,-74.9864000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006679,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS# 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-LAC080120231312108427-53-8/results/1066006679/resdetectqntlmts,Lower Reporting Limit,0.226,ng/L,,2025-06-18T11:33:51,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-2090420231345108427-53-8,Quality Control Sample-Field Replicate,Water,,2023-08-23,13:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018002,,,Perfluorohexanesulfonic acid,Unfiltered,20.4,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-2090420231345108427-53-8/results/1067018002/resdetectqntlmts,Lower Reporting Limit,0.412,ng,,2025-07-07T12:42:47,STORET
DRBC,Delaware River Basin Commission,DRBC-FC101820231045108427-53-8,Sample-Routine,Water,,2023-10-18,10:45:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-FC,Frankford Creek,,,,,39.9859100000,-75.0715320000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002273,,,Perfluorohexanesulfonic acid,Unfiltered,3.65,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FC101820231045108427-53-8/results/1066002273/resdetectqntlmts,Lower Reporting Limit,0.391,ng/L,,2025-06-18T09:28:47,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC10172023900108427-53-8,Sample-Routine,Water,,2023-10-17,09:00:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002353,,,Perfluorohexanesulfonic acid,Unfiltered,2.6,ng/L,,Final,,Actual,,,,,,,,,,108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC10172023900108427-53-8/results/1066002353/resdetectqntlmts,Lower Reporting Limit,0.398,ng/L,,2025-06-18T09:28:50,STORET
DRBC,Delaware River Basin Commission,DRBC-FB080920231335108427-53-8,Quality Control Sample-Field Blank,Water,,2023-08-09,13:35:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FB,Field Blank,,,,,39.8543000000,-75.3290000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006599,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS# 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FB080920231335108427-53-8/results/1066006599/resdetectqntlmts,Lower Reporting Limit,0.439,ng/L,,2025-06-18T11:33:49,STORET
DRBC,Delaware River Basin Commission,DRBC-SR090920231515108427-53-8,Sample-Routine,Water,,2023-09-09,15:15:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-SR,Schuylkill River,,,,,39.9131600000,-75.2059000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006879,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS# 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SR090920231515108427-53-8/results/1066006879/resdetectqntlmts,Lower Reporting Limit,0.387,ng/L,,2025-06-18T11:33:59,STORET
DRBC,Delaware River Basin Commission,DRBC-DF080120231417108427-53-8,Sample-Routine,Water,,2023-08-01,14:17:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-DIN,"Dingmans Ferry, PA",,,,,41.2195000000,-74.8600000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006479,Not Detected,,Perfluorohexanesulfonic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS# 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DF080120231417108427-53-8/results/1066006479/resdetectqntlmts,Lower Reporting Limit,0.206,ng/L,,2025-06-18T11:33:46,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC-2082920231130108427-53-8,Quality Control Sample-Field Replicate,Water,,2023-08-23,11:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017562,,,Perfluorohexanesulfonic acid,Unfiltered,5.75,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC-2082920231130108427-53-8/results/1067017562/resdetectqntlmts,Lower Reporting Limit,0.405,ng,,2025-07-07T12:42:41,STORET
DRBC,Delaware River Basin Commission,DRBC-YAR-3090720231530108427-53-8,Quality Control Sample-Field Replicate,Water,,2023-08-23,15:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018162,,,Perfluorohexanesulfonic acid,Unfiltered,3.17,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR-3090720231530108427-53-8/results/1067018162/resdetectqntlmts,Lower Reporting Limit,0.406,ng,,2025-07-07T12:42:49,STORET
